time,temperature_2m_max,temperature_2m_min,precipitation_sum,relative_humidity_2m_mean,windspeed_10m_max,district
2023-05-22,30.5,19.5,0.0,37,13.4,Pauri_Garhwal
2023-05-23,28.2,20.6,1.4,49,10.8,Pauri_Garhwal
2023-05-24,24.7,15.4,15.5,76,8.5,Pauri_Garhwal
2023-05-25,21.5,14.1,32.8,81,9.5,Pauri_Garhwal
2023-05-26,22.7,15.4,1.3,69,7.2,Pauri_Garhwal
2023-05-27,23.7,13.1,0.5,70,9.2,Pauri_Garhwal
2023-05-28,25.5,15.8,0.0,57,8.0,Pauri_Garhwal
2023-05-29,25.5,15.6,7.6,67,10.7,Pauri_Garhwal
2023-05-30,25.9,14.6,11.0,73,7.6,Pauri_Garhwal
2023-05-31,23.1,15.2,11.5,74,10.1,Pauri_Garhwal
2023-06-01,24.9,14.3,6.9,67,7.6,Pauri_Garhwal
2023-06-02,21.3,15.8,19.1,64,8.6,Pauri_Garhwal
2023-06-03,25.7,16.4,0.1,58,6.3,Pauri_Garhwal
2023-06-04,27.8,17.9,0.0,51,11.6,Pauri_Garhwal
2023-06-05,26.4,17.3,5.6,63,7.9,Pauri_Garhwal
2023-06-06,25.8,16.7,1.8,56,8.4,Pauri_Garhwal
2023-06-07,26.7,16.2,6.9,54,12.6,Pauri_Garhwal
2023-06-08,27.9,18.3,0.2,52,8.4,Pauri_Garhwal
2023-06-09,29.5,18.1,0.0,46,9.8,Pauri_Garhwal
2023-06-10,29.9,17.7,0.0,51,8.7,Pauri_Garhwal
2023-06-11,28.5,17.2,11.6,64,10.0,Pauri_Garhwal
2023-06-12,29.0,18.7,1.6,65,10.7,Pauri_Garhwal
2023-06-13,29.6,20.3,0.0,60,15.5,Pauri_Garhwal
2023-06-14,28.5,19.0,1.2,65,16.2,Pauri_Garhwal
2023-06-15,28.2,18.8,1.0,63,12.9,Pauri_Garhwal
2023-06-16,28.1,18.0,1.7,66,10.9,Pauri_Garhwal
2023-06-17,28.9,20.5,0.5,65,11.7,Pauri_Garhwal
2023-06-18,27.0,20.1,4.7,74,7.5,Pauri_Garhwal
2023-06-19,28.6,18.5,2.1,74,6.6,Pauri_Garhwal
2023-06-20,27.5,19.7,17.8,80,8.7,Pauri_Garhwal
2023-06-21,27.5,18.4,4.9,78,10.5,Pauri_Garhwal
2023-06-22,27.5,18.8,4.1,86,9.8,Pauri_Garhwal
2023-06-23,26.9,20.6,4.6,86,8.9,Pauri_Garhwal
2023-06-24,28.4,20.0,0.5,86,10.9,Pauri_Garhwal
2023-06-25,23.8,19.7,15.8,92,5.8,Pauri_Garhwal
2023-06-26,24.9,18.5,30.4,87,5.2,Pauri_Garhwal
2023-06-27,25.3,18.4,7.0,86,7.6,Pauri_Garhwal
2023-06-28,26.3,19.4,3.2,81,10.5,Pauri_Garhwal
2023-06-29,25.5,18.7,12.9,86,9.1,Pauri_Garhwal
2023-06-30,26.8,19.0,2.6,84,10.9,Pauri_Garhwal
2024-04-01,21.9,11.5,0.0,53,10.2,Pauri_Garhwal
2024-04-02,24.5,11.2,0.0,56,13.0,Pauri_Garhwal
2024-04-03,24.5,12.5,0.0,44,9.9,Pauri_Garhwal
2024-04-04,24.8,14.1,0.0,39,10.7,Pauri_Garhwal
2024-04-05,23.9,13.1,0.0,33,13.7,Pauri_Garhwal
2024-04-06,25.6,12.7,0.1,33,13.7,Pauri_Garhwal
2024-04-07,25.4,13.1,0.0,33,13.4,Pauri_Garhwal
2024-04-08,25.4,11.6,0.0,27,13.4,Pauri_Garhwal
2024-04-09,25.7,12.3,0.1,30,11.2,Pauri_Garhwal
2024-04-10,26.5,13.0,0.0,30,11.2,Pauri_Garhwal
2024-04-11,25.0,15.6,0.0,30,16.7,Pauri_Garhwal
2024-04-12,26.0,12.9,0.0,36,12.7,Pauri_Garhwal
2024-04-13,27.0,14.7,0.0,31,9.7,Pauri_Garhwal
2024-04-14,23.9,15.5,0.7,42,9.6,Pauri_Garhwal
2024-04-15,24.7,15.2,0.0,53,8.4,Pauri_Garhwal
2024-04-16,25.3,14.8,0.1,53,12.5,Pauri_Garhwal
2024-04-17,26.8,13.7,0.0,49,15.5,Pauri_Garhwal
2024-04-18,26.0,14.1,0.0,49,15.5,Pauri_Garhwal
2024-04-19,27.0,15.3,0.4,42,14.0,Pauri_Garhwal
2024-04-20,26.3,15.7,0.0,38,11.0,Pauri_Garhwal
2024-04-21,26.9,15.6,0.0,41,12.7,Pauri_Garhwal
2024-04-22,25.6,14.9,0.4,43,13.4,Pauri_Garhwal
2024-04-23,26.1,13.9,0.4,44,10.4,Pauri_Garhwal
2024-04-24,25.8,14.4,0.0,39,13.7,Pauri_Garhwal
2024-04-25,27.1,15.0,0.0,35,11.0,Pauri_Garhwal
2024-04-26,29.0,16.3,0.0,31,14.1,Pauri_Garhwal
2024-04-27,24.9,15.0,2.9,46,13.0,Pauri_Garhwal
2024-04-28,26.0,14.9,0.0,41,10.5,Pauri_Garhwal
2024-04-29,27.5,15.0,0.0,37,14.5,Pauri_Garhwal
2024-04-30,27.7,12.8,0.0,44,12.7,Pauri_Garhwal
2024-05-01,23.7,12.9,0.0,34,14.8,Pauri_Garhwal
2024-05-02,26.4,10.9,0.0,37,10.2,Pauri_Garhwal
2024-05-03,29.3,14.5,0.0,38,13.0,Pauri_Garhwal
2024-05-04,29.7,18.2,0.5,38,16.6,Pauri_Garhwal
2024-05-05,29.7,18.0,0.0,29,11.7,Pauri_Garhwal
2024-05-06,30.2,18.6,0.0,30,11.9,Pauri_Garhwal
2024-05-07,28.4,18.1,0.0,37,13.0,Pauri_Garhwal
2024-05-08,24.4,17.4,2.5,55,12.7,Pauri_Garhwal
2024-05-09,26.3,16.0,1.0,67,11.4,Pauri_Garhwal
2024-05-10,25.5,16.3,1.3,66,9.7,Pauri_Garhwal
2024-05-11,25.8,15.9,1.2,71,13.7,Pauri_Garhwal
2024-05-12,25.0,16.8,3.9,69,11.9,Pauri_Garhwal
2024-05-13,27.3,18.1,0.0,48,14.1,Pauri_Garhwal
2024-05-14,28.7,18.5,0.0,34,12.7,Pauri_Garhwal
2024-05-15,30.3,18.0,0.0,33,8.4,Pauri_Garhwal
2024-05-16,29.8,19.2,0.0,36,10.5,Pauri_Garhwal
2024-05-17,31.4,20.0,0.0,33,11.9,Pauri_Garhwal
2024-05-18,32.1,21.7,0.0,29,13.0,Pauri_Garhwal
2024-05-19,32.4,21.2,0.0,28,18.0,Pauri_Garhwal
2024-05-20,30.0,20.3,0.1,39,18.0,Pauri_Garhwal
2024-05-21,30.4,20.1,0.3,48,15.1,Pauri_Garhwal
2024-05-22,26.8,17.4,13.2,70,15.3,Pauri_Garhwal
2024-05-23,27.6,18.9,4.0,72,10.2,Pauri_Garhwal
2024-05-24,27.5,17.3,2.0,71,9.3,Pauri_Garhwal
2024-05-25,28.9,19.2,1.9,71,9.8,Pauri_Garhwal
2024-05-26,31.2,21.3,0.0,53,10.6,Pauri_Garhwal
2024-05-27,32.1,21.3,0.0,47,12.9,Pauri_Garhwal
2024-05-28,32.8,20.3,0.0,30,14.8,Pauri_Garhwal
2024-05-29,34.4,22.5,0.0,24,14.8,Pauri_Garhwal
2024-05-30,32.6,22.2,0.1,26,11.7,Pauri_Garhwal
2024-05-31,34.0,20.6,0.0,22,15.5,Pauri_Garhwal
2024-06-01,33.3,23.6,0.0,24,19.4,Pauri_Garhwal
2024-06-02,29.4,19.2,0.8,47,11.0,Pauri_Garhwal
2024-06-03,30.8,19.6,0.3,43,14.8,Pauri_Garhwal
2024-06-04,30.3,20.3,0.2,40,14.4,Pauri_Garhwal
2024-06-05,30.7,21.0,0.3,39,17.3,Pauri_Garhwal
2024-06-06,29.6,20.3,0.0,42,12.3,Pauri_Garhwal
2024-06-07,31.5,20.0,0.0,41,14.5,Pauri_Garhwal
2024-06-08,32.9,20.3,0.0,36,15.1,Pauri_Garhwal
2024-06-09,32.0,19.4,0.0,38,14.3,Pauri_Garhwal
2024-06-10,33.1,21.2,0.0,29,13.9,Pauri_Garhwal
2024-06-11,33.4,21.4,0.0,26,12.1,Pauri_Garhwal
2024-06-12,34.7,22.7,0.0,22,15.4,Pauri_Garhwal
2024-06-13,34.6,23.2,0.0,24,14.8,Pauri_Garhwal
2024-06-14,34.4,24.3,0.0,24,15.3,Pauri_Garhwal
2024-06-15,34.0,23.5,0.0,28,15.2,Pauri_Garhwal
2024-06-16,34.7,22.9,0.0,32,15.2,Pauri_Garhwal
2024-06-17,34.8,24.5,0.0,30,16.6,Pauri_Garhwal
2024-06-18,33.6,24.2,0.0,32,16.2,Pauri_Garhwal
2024-06-19,33.6,23.3,0.3,36,18.8,Pauri_Garhwal
2024-06-20,29.7,21.7,0.5,51,9.8,Pauri_Garhwal
2024-06-21,30.3,19.7,0.5,62,12.7,Pauri_Garhwal
2024-06-22,28.8,20.7,9.7,67,8.7,Pauri_Garhwal
2024-06-23,27.7,20.4,8.7,75,7.9,Pauri_Garhwal
2024-06-24,27.3,20.3,23.8,77,6.1,Pauri_Garhwal
2024-06-25,29.0,21.3,6.0,78,7.4,Pauri_Garhwal
2024-06-26,29.1,20.1,19.6,80,9.8,Pauri_Garhwal
2024-06-27,24.2,19.9,53.4,92,7.7,Pauri_Garhwal
2024-06-28,26.6,19.9,11.5,85,7.7,Pauri_Garhwal
2024-06-29,26.9,19.1,10.1,84,13.1,Pauri_Garhwal
2024-06-30,27.4,19.6,4.3,85,11.6,Pauri_Garhwal
2020-04-01,5.5,-2.9,3.4,71,6.8,Chamoli
2020-04-02,4.9,-3.1,3.7,59,5.2,Chamoli
2020-04-03,6.9,-2.3,0.1,54,5.2,Chamoli
2020-04-04,8.5,-1.8,5.0,59,8.8,Chamoli
2020-04-05,9.0,-1.1,0.6,54,6.6,Chamoli
2020-04-06,9.2,-1.7,2.1,48,9.5,Chamoli
2020-04-07,10.1,0.9,0.0,40,7.2,Chamoli
2020-04-08,8.0,-0.2,4.3,46,7.6,Chamoli
2020-04-09,10.2,0.4,1.4,47,7.1,Chamoli
2020-04-10,9.8,1.1,0.7,50,6.8,Chamoli
2020-04-11,11.3,0.5,0.0,51,8.3,Chamoli
2020-04-12,13.9,2.1,0.0,47,7.6,Chamoli
2020-04-13,14.6,5.0,0.2,47,7.6,Chamoli
2020-04-14,13.0,4.3,0.5,64,8.1,Chamoli
2020-04-15,11.9,5.7,0.3,50,7.6,Chamoli
2020-04-16,11.9,3.8,1.8,51,7.9,Chamoli
2020-04-17,8.5,5.2,4.5,63,6.0,Chamoli
2020-04-18,10.0,2.3,0.8,60,9.1,Chamoli
2020-04-19,7.9,2.0,5.3,64,6.1,Chamoli
2020-04-20,8.8,2.9,5.9,65,6.0,Chamoli
2020-04-21,6.7,0.5,7.2,81,8.3,Chamoli
2020-04-22,7.6,0.6,1.0,73,6.4,Chamoli
2020-04-23,8.6,1.3,2.7,63,7.3,Chamoli
2020-04-24,10.0,1.3,0.6,65,8.7,Chamoli
2020-04-25,10.1,2.8,2.0,71,7.7,Chamoli
2020-04-26,8.4,3.7,9.2,85,9.8,Chamoli
2020-04-27,7.4,2.9,12.4,86,7.1,Chamoli
2020-04-28,9.5,3.0,0.9,72,6.1,Chamoli
2020-04-29,10.8,4.3,0.7,74,7.8,Chamoli
2020-04-30,11.0,4.5,6.6,82,8.6,Chamoli
2020-05-01,12.2,3.3,0.2,76,7.6,Chamoli
2020-05-02,11.8,6.2,2.1,77,6.8,Chamoli
2020-05-03,11.7,5.7,1.3,66,7.0,Chamoli
2020-05-04,11.8,4.7,7.1,82,7.2,Chamoli
2020-05-05,11.1,2.9,7.1,75,8.8,Chamoli
2020-05-06,9.2,3.7,2.5,73,7.1,Chamoli
2020-05-07,8.2,2.3,5.0,68,7.9,Chamoli
2020-05-08,12.7,2.3,0.4,54,7.8,Chamoli
2020-05-09,13.3,4.7,0.6,62,8.0,Chamoli
2020-05-10,10.9,4.0,1.7,76,8.4,Chamoli
2020-05-11,10.8,4.7,4.5,71,7.4,Chamoli
2020-05-12,11.9,3.7,1.4,65,8.6,Chamoli
2020-05-13,11.4,5.0,0.6,73,6.8,Chamoli
2020-05-14,13.1,6.6,2.3,63,6.6,Chamoli
2020-05-15,14.3,5.3,0.1,53,8.9,Chamoli
2020-05-16,14.5,5.4,1.6,58,7.6,Chamoli
2020-05-17,13.9,5.6,4.9,62,7.1,Chamoli
2020-05-18,12.6,4.0,10.2,59,7.0,Chamoli
2020-05-19,13.5,4.3,0.1,45,9.8,Chamoli
2020-05-20,14.9,5.5,0.0,46,7.6,Chamoli
2020-05-21,17.4,7.8,0.0,44,6.9,Chamoli
2020-05-22,16.8,8.1,0.2,60,7.9,Chamoli
2020-05-23,16.5,7.2,0.3,56,11.9,Chamoli
2020-05-24,15.8,7.2,0.0,46,9.9,Chamoli
2020-05-25,16.0,7.6,2.1,50,9.0,Chamoli
2020-05-26,15.9,7.0,0.9,49,8.6,Chamoli
2020-05-27,16.3,7.3,3.0,54,6.9,Chamoli
2020-05-28,13.3,6.9,2.7,59,7.6,Chamoli
2020-05-29,12.3,6.2,6.5,72,9.4,Chamoli
2020-05-30,10.3,5.6,3.8,82,5.8,Chamoli
2020-05-31,10.5,5.2,22.4,87,5.5,Chamoli
2020-06-01,10.9,4.2,18.5,87,8.8,Chamoli
2020-06-02,11.6,4.9,9.8,82,8.0,Chamoli
2020-06-03,11.3,3.7,3.1,80,5.7,Chamoli
2020-06-04,11.7,4.1,14.9,78,6.3,Chamoli
2020-06-05,11.1,5.1,10.4,82,7.3,Chamoli
2020-06-06,12.4,5.2,8.4,82,8.6,Chamoli
2020-06-07,13.2,5.3,4.6,82,8.4,Chamoli
2020-06-08,14.0,6.1,16.0,85,8.0,Chamoli
2020-06-09,15.0,8.7,3.0,76,6.2,Chamoli
2020-06-10,15.6,8.6,2.9,79,7.4,Chamoli
2020-06-11,15.6,9.2,12.4,81,7.7,Chamoli
2020-06-12,15.5,8.8,12.4,80,7.6,Chamoli
2020-06-13,15.9,8.0,1.5,77,8.0,Chamoli
2020-06-14,16.2,9.8,0.5,79,7.9,Chamoli
2020-06-15,15.4,8.8,1.0,76,7.8,Chamoli
2020-06-16,15.5,7.6,3.0,78,7.2,Chamoli
2020-06-17,15.9,9.3,9.7,84,7.3,Chamoli
2020-06-18,15.6,10.8,22.6,86,6.9,Chamoli
2020-06-19,15.3,9.2,3.2,86,7.7,Chamoli
2020-06-20,15.3,9.2,3.4,84,8.4,Chamoli
2020-06-21,15.3,8.6,2.4,79,8.3,Chamoli
2020-06-22,15.6,9.0,5.4,86,7.1,Chamoli
2020-06-23,16.8,10.3,10.0,84,9.5,Chamoli
2020-06-24,14.9,10.2,16.9,88,7.2,Chamoli
2020-06-25,15.4,8.1,6.4,90,9.4,Chamoli
2020-06-26,14.7,9.9,12.1,93,7.3,Chamoli
2020-06-27,14.8,10.5,7.2,90,6.8,Chamoli
2020-06-28,15.3,10.1,3.3,85,8.1,Chamoli
2020-06-29,15.9,10.6,3.4,86,7.6,Chamoli
2020-06-30,15.8,10.9,20.0,92,7.6,Chamoli
2021-04-01,9.8,-1.9,0.0,43,11.2,Chamoli
2021-04-02,8.6,-2.4,0.0,32,11.9,Chamoli
2021-04-03,8.9,-3.5,0.0,31,11.9,Chamoli
2021-04-04,12.7,-1.9,0.0,27,9.8,Chamoli
2021-04-05,11.9,3.0,3.1,57,11.4,Chamoli
2021-04-06,9.9,2.9,0.0,54,5.1,Chamoli
2021-04-07,8.0,2.0,8.3,68,5.9,Chamoli
2021-04-08,11.1,1.1,4.2,52,7.4,Chamoli
2021-04-09,9.6,0.1,2.4,35,7.2,Chamoli
2021-04-10,10.7,0.9,1.9,35,6.9,Chamoli
2021-04-11,11.5,2.9,0.0,26,9.6,Chamoli
2021-04-12,10.3,1.4,0.8,38,8.7,Chamoli
2021-04-13,13.3,1.5,0.0,31,8.6,Chamoli
2021-04-14,13.7,4.6,0.9,32,9.4,Chamoli
2021-04-15,11.9,4.5,0.2,37,7.8,Chamoli
2021-04-16,11.7,4.0,3.2,42,6.2,Chamoli
2021-04-17,7.1,1.3,17.7,74,5.7,Chamoli
2021-04-18,9.3,1.1,2.4,59,9.0,Chamoli
2021-04-19,10.4,0.9,0.6,44,10.2,Chamoli
2021-04-20,10.9,0.8,7.5,49,8.6,Chamoli
2021-04-21,6.5,1.1,33.4,83,4.4,Chamoli
2021-04-22,5.4,-0.8,10.9,86,5.1,Chamoli
2021-04-23,5.8,-1.3,16.7,70,5.5,Chamoli
2021-04-24,9.2,0.0,3.1,53,6.7,Chamoli
2021-04-25,12.8,0.0,0.0,32,7.4,Chamoli
2021-04-26,14.2,4.1,0.0,28,7.7,Chamoli
2021-04-27,14.4,4.6,0.5,32,8.6,Chamoli
2021-04-28,14.4,6.3,1.9,33,7.3,Chamoli
2021-04-29,12.8,4.3,2.0,48,7.6,Chamoli
2021-04-30,12.6,4.1,1.8,57,9.8,Chamoli
2021-05-01,12.4,5.3,1.1,61,7.9,Chamoli
2021-05-02,11.7,3.7,0.7,68,8.7,Chamoli
2021-05-03,11.3,4.5,2.4,75,8.7,Chamoli
2021-05-04,12.1,6.3,5.5,77,7.6,Chamoli
2021-05-05,10.4,5.5,1.0,75,7.2,Chamoli
2021-05-06,11.0,5.2,2.7,72,9.5,Chamoli
2021-05-07,9.8,2.9,4.8,84,7.3,Chamoli
2021-05-08,10.2,3.3,5.8,72,7.7,Chamoli
2021-05-09,9.9,3.7,0.8,72,7.2,Chamoli
2021-05-10,10.8,2.5,3.5,72,9.1,Chamoli
2021-05-11,10.7,3.4,4.1,77,8.8,Chamoli
2021-05-12,10.3,5.3,2.0,80,9.4,Chamoli
2021-05-13,9.3,2.2,3.6,79,8.7,Chamoli
2021-05-14,10.6,4.4,1.2,65,8.4,Chamoli
2021-05-15,12.1,4.3,0.3,58,8.8,Chamoli
2021-05-16,13.3,4.5,3.8,51,7.2,Chamoli
2021-05-17,14.1,7.4,0.1,48,8.0,Chamoli
2021-05-18,13.4,7.2,1.9,66,7.6,Chamoli
2021-05-19,8.9,6.8,37.8,89,4.6,Chamoli
2021-05-20,9.9,6.2,89.7,89,7.2,Chamoli
2021-05-21,12.6,4.3,0.6,71,7.6,Chamoli
2021-05-22,13.0,4.5,1.4,58,6.5,Chamoli
2021-05-23,12.2,5.1,6.4,69,6.2,Chamoli
2021-05-24,12.6,4.8,4.8,68,7.3,Chamoli
2021-05-25,14.6,5.4,3.0,60,6.8,Chamoli
2021-05-26,15.0,6.5,0.8,54,7.6,Chamoli
2021-05-27,15.2,6.7,0.4,63,7.2,Chamoli
2021-05-28,15.3,7.3,6.1,71,7.6,Chamoli
2021-05-29,14.8,7.3,15.2,81,7.6,Chamoli
2021-05-30,14.6,7.2,3.8,80,7.2,Chamoli
2021-05-31,13.8,7.0,2.7,81,8.4,Chamoli
2021-06-01,12.1,6.0,8.3,75,7.4,Chamoli
2021-06-02,11.8,5.6,9.3,79,6.3,Chamoli
2021-06-03,13.0,4.9,11.4,74,5.6,Chamoli
2021-06-04,13.6,5.8,6.1,72,6.1,Chamoli
2021-06-05,14.1,6.3,5.6,72,6.1,Chamoli
2021-06-06,14.5,6.3,1.1,71,7.6,Chamoli
2021-06-07,15.5,7.4,6.7,72,9.1,Chamoli
2021-06-08,17.5,7.5,0.4,72,7.5,Chamoli
2021-06-09,18.3,10.2,0.5,77,7.6,Chamoli
2021-06-10,15.7,10.9,8.0,89,6.2,Chamoli
2021-06-11,16.0,10.5,7.3,88,7.9,Chamoli
2021-06-12,14.1,9.1,11.3,90,10.2,Chamoli
2021-06-13,15.0,8.4,3.1,82,7.6,Chamoli
2021-06-14,14.3,8.9,7.4,87,7.0,Chamoli
2021-06-15,14.2,8.1,3.7,87,8.3,Chamoli
2021-06-16,14.1,9.4,39.1,85,7.7,Chamoli
2021-06-17,14.4,8.5,31.1,86,8.6,Chamoli
2021-06-18,11.3,9.9,106.2,94,6.7,Chamoli
2021-06-19,13.8,9.5,46.7,89,9.5,Chamoli
2021-06-20,13.2,9.1,34.2,89,8.0,Chamoli
2021-06-21,15.3,9.2,7.2,85,7.2,Chamoli
2021-06-22,16.0,8.6,1.3,74,7.8,Chamoli
2021-06-23,15.4,8.3,1.9,81,6.9,Chamoli
2021-06-24,15.5,7.4,4.8,81,7.9,Chamoli
2021-06-25,14.6,7.6,8.0,80,6.8,Chamoli
2021-06-26,14.7,7.4,16.8,80,7.0,Chamoli
2021-06-27,16.0,8.2,4.0,76,9.1,Chamoli
2021-06-28,16.3,11.4,1.4,78,7.2,Chamoli
2021-06-29,16.9,11.9,0.3,80,8.4,Chamoli
2021-06-30,16.3,11.8,2.4,86,9.3,Chamoli
2022-04-01,15.8,3.9,0.0,40,7.9,Chamoli
2022-04-02,15.0,5.2,2.6,43,9.4,Chamoli
2022-04-03,13.5,6.9,0.0,35,10.1,Chamoli
2022-04-04,14.6,5.8,0.0,30,9.0,Chamoli
2022-04-05,15.3,4.5,0.0,33,9.4,Chamoli
2022-04-06,15.5,4.6,0.0,30,9.0,Chamoli
2022-04-07,14.6,4.5,0.3,39,9.0,Chamoli
2022-04-08,15.1,4.8,0.0,40,8.4,Chamoli
2022-04-09,14.9,5.5,1.2,41,8.4,Chamoli
2022-04-10,15.4,5.7,0.0,36,9.5,Chamoli
2022-04-11,16.5,6.4,0.0,37,8.5,Chamoli
2022-04-12,15.4,6.5,0.4,53,8.7,Chamoli
2022-04-13,15.6,4.7,2.3,48,12.2,Chamoli
2022-04-14,11.6,2.8,2.9,58,8.3,Chamoli
2022-04-15,10.9,2.6,4.2,44,8.3,Chamoli
2022-04-16,12.3,2.2,0.6,45,9.8,Chamoli
2022-04-17,13.1,2.5,2.0,45,7.7,Chamoli
2022-04-18,15.9,3.1,0.7,45,13.7,Chamoli
2022-04-19,15.3,5.0,0.2,43,10.4,Chamoli
2022-04-20,15.9,5.9,0.0,39,10.1,Chamoli
2022-04-21,14.5,5.2,3.3,52,9.3,Chamoli
2022-04-22,12.0,2.1,2.9,61,8.6,Chamoli
2022-04-23,14.1,2.3,0.1,44,10.7,Chamoli
2022-04-24,13.9,3.2,0.3,38,10.0,Chamoli
2022-04-25,15.3,3.5,0.4,37,10.7,Chamoli
2022-04-26,13.7,4.3,1.2,40,9.0,Chamoli
2022-04-27,16.5,4.0,0.0,39,9.4,Chamoli
2022-04-28,16.5,7.4,0.3,41,10.2,Chamoli
2022-04-29,16.3,6.4,0.6,44,9.7,Chamoli
2022-04-30,15.4,6.4,0.3,51,8.7,Chamoli
2022-05-01,15.3,5.6,0.8,51,10.5,Chamoli
2022-05-02,13.9,5.7,0.0,58,7.9,Chamoli
2022-05-03,12.7,8.4,2.3,64,7.2,Chamoli
2022-05-04,13.2,5.5,2.4,64,9.0,Chamoli
2022-05-05,11.9,4.6,1.9,71,7.8,Chamoli
2022-05-06,11.0,4.5,2.6,73,7.6,Chamoli
2022-05-07,12.0,3.2,3.6,69,7.8,Chamoli
2022-05-08,12.5,4.7,1.0,73,8.0,Chamoli
2022-05-09,11.8,5.2,11.7,83,8.0,Chamoli
2022-05-10,12.6,6.4,14.5,84,7.7,Chamoli
2022-05-11,14.3,6.5,4.1,80,7.7,Chamoli
2022-05-12,14.1,6.7,3.5,83,7.2,Chamoli
2022-05-13,14.6,8.2,2.6,74,7.3,Chamoli
2022-05-14,15.9,8.2,1.8,69,8.4,Chamoli
2022-05-15,16.0,9.2,0.2,60,9.6,Chamoli
2022-05-16,17.4,10.5,0.3,44,9.9,Chamoli
2022-05-17,13.6,6.3,8.7,69,8.5,Chamoli
2022-05-18,13.6,5.5,2.1,71,7.9,Chamoli
2022-05-19,14.2,5.3,0.5,64,7.4,Chamoli
2022-05-20,15.7,7.6,0.7,51,13.2,Chamoli
